borough,variable,value,borough_category,is_per_capita
Hounslow,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,9.906315058986815,Outer London,1
Islington,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,30.932594644506,Inner London,1
Kensington and Chelsea,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,216.97350069735006,Inner London,1
Kingston upon Thames,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,39.63095238095238,Outer London,1
Lambeth,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,90.50692695214106,Inner London,1
Lewisham,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,35.6686626746507,Inner London,1
Merton,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,23.234200743494423,Outer London,1
Newham,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,182.95642267160352,Inner London,1
Redbridge,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,91.65646148888173,Outer London,1
Richmond upon Thames,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,13.324795081967213,Outer London,1
Southwark,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,65.40136496587586,Inner London,1
Sutton,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,34.1793893129771,Outer London,1
Tower Hamlets,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,81.62423461166613,Inner London,1
Waltham Forest,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,45.94827586206897,Outer London,1
Wandsworth,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,43.422900763358776,Inner London,1
Westminster,Housing benefits: non-HRA rent rebates - mandatory payments - per capita,193.20117474302495,Inner London,1
Barking and Dagenham,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,126.1717679305619,Outer London,1
Barnet,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,48.07089648086309,Outer London,1
Bexley,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,0.0,Outer London,1
Brent,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,58.16656856974691,Outer London,1
Bromley,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,0.0,Outer London,1
Camden,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,286.94907187053786,Inner London,1
Croydon,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,63.88689866939611,Outer London,1
Ealing,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,66.51321165894852,Outer London,1
Enfield,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,65.5030303030303,Outer London,1
Greenwich,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,133.13040470425457,Outer London,1
Hackney,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,240.16203703703704,Inner London,1
Hammersmith and Fulham,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,138.72270742358077,Inner London,1
Haringey,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,185.82513247539742,Inner London,1
Harrow,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,0.0,Outer London,1
Havering,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,95.2442748091603,Outer London,1
Hillingdon,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,80.73880353056555,Outer London,1
Hounslow,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,104.26786953504511,Outer London,1
Islington,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,330.20775623268696,Inner London,1
Kensington and Chelsea,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,144.25383542538356,Inner London,1
Kingston upon Thames,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,78.68452380952381,Outer London,1
Lambeth,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,129.56863979848868,Inner London,1
Lewisham,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,91.73652694610779,Inner London,1
Merton,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,0.0,Outer London,1
Newham,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,105.81031045286244,Inner London,1
Redbridge,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,35.16919110538189,Outer London,1
Richmond upon Thames,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,0.0,Outer London,1
Southwark,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,199.97075073123173,Inner London,1
Sutton,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,45.58206106870229,Outer London,1
Tower Hamlets,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,101.9465033838221,Inner London,1
Waltham Forest,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,126.0632183908046,Outer London,1
Wandsworth,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,140.45801526717557,Inner London,1
Westminster,Housing benefits: rent rebates to HRA tenants - mandatory payments - per capita,193.20117474302495,Inner London,1
Barking and Dagenham,Housing benefits: subsidy limitation transfers from HRA - per capita,0.6715395157606213,Outer London,1
Barnet,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Bexley,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Brent,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Bromley,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Camden,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Croydon,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Ealing,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Enfield,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Greenwich,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Hackney,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Hammersmith and Fulham,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Haringey,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Harrow,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Havering,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Hillingdon,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Hounslow,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Islington,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Kensington and Chelsea,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Kingston upon Thames,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Lambeth,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Lewisham,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Merton,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Newham,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Redbridge,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Richmond upon Thames,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Southwark,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Sutton,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Tower Hamlets,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Waltham Forest,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Outer London,1
Wandsworth,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Westminster,Housing benefits: subsidy limitation transfers from HRA - per capita,0.0,Inner London,1
Barking and Dagenham,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Barnet,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Bexley,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Brent,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Bromley,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Camden,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Croydon,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Ealing,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Enfield,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Greenwich,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Hackney,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Hammersmith and Fulham,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Haringey,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Harrow,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Havering,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Hillingdon,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Hounslow,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Islington,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Kensington and Chelsea,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Kingston upon Thames,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Lambeth,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Lewisham,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Merton,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Newham,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Redbridge,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Richmond upon Thames,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Southwark,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Sutton,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Tower Hamlets,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Waltham Forest,Contribution to the HRA re items shared by the whole community - per capita,0.0,Outer London,1
Wandsworth,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Westminster,Contribution to the HRA re items shared by the whole community - per capita,0.0,Inner London,1
Barking and Dagenham,Parish Precepts - per capita,0.0,Outer London,1
Barnet,Parish Precepts - per capita,0.0,Outer London,1
Bexley,Parish Precepts - per capita,0.0,Outer London,1
Brent,Parish Precepts - per capita,0.0,Outer London,1
Bromley,Parish Precepts - per capita,0.0,Outer London,1
Camden,Parish Precepts - per capita,0.0,Inner London,1
Croydon,Parish Precepts - per capita,0.0,Outer London,1
Ealing,Parish Precepts - per capita,0.0,Outer London,1
